url,source,collected_date,confirmation_method,is_reachable,http_status,reachability_error,label,rank
https://qrco.de/bfNnSy,"phishtank,phishtank_kaggle",2024-09-12,feed_domain,True,200.0,,1,
https://qrco.de/bfKApz,"phishtank,phishtank_kaggle",2024-08-21,feed_domain,True,200.0,,1,
https://sites.google.com/view/fcg133/att,"phishtank,phishtank_kaggle",2022-07-18,feed_domain,True,200.0,,1,
https://l.ead.me/bfJM4r,"phishtank,phishtank_kaggle",2024-08-16,feed_domain,True,200.0,,1,
https://l.ead.me/bgbOVW,"phishtank,phishtank_kaggle",2026-02-05,feed_domain,True,200.0,,1,
https://qrco.de/bgbvnA,"phishtank,phishtank_kaggle",2026-02-10,feed_domain,True,200.0,,1,
https://l.ead.me/bfWU3u,"phishtank,phishtank_kaggle",2024-10-30,feed_domain,True,200.0,,1,
https://qrco.de/bfMFvb,"phishtank,phishtank_kaggle",2024-09-03,feed_domain,True,200.0,,1,
https://qrco.de/bgZii0,"phishtank,phishtank_kaggle",2026-01-24,feed_domain,True,200.0,,1,
https://l.ead.me/bfSR1t,"phishtank,phishtank_kaggle",2024-10-08,feed_domain,True,200.0,,1,
https://l.ead.me/bfPGbB,"phishtank,phishtank_kaggle",2024-09-19,feed_domain,True,200.0,,1,
https://l.ead.me/bgasF4,"phishtank,phishtank_kaggle",2026-01-31,feed_domain,True,200.0,,1,
https://qrco.de/bfI9OV,"phishtank,phishtank_kaggle",2024-08-08,feed_domain,True,200.0,,1,
https://qrco.de/bgaZ1Z,"phishtank,phishtank_kaggle",2026-01-31,feed_domain,True,200.0,,1,
https://qrco.de/bfCFyJ,"phishtank,phishtank_kaggle",2024-07-08,feed_domain,True,200.0,,1,
https://sites.google.com/view/gmx-update-address/home,"phishtank,phishtank_kaggle",2026-02-02,feed_domain,True,200.0,,1,
https://l.ead.me/bgc70M,"phishtank,phishtank_kaggle",2026-02-11,feed_domain,True,200.0,,1,
https://qrco.de/bfF3g9,"phishtank,phishtank_kaggle",2024-07-18,feed_domain,True,200.0,,1,
https://l.ead.me/bfJNqR,"phishtank,phishtank_kaggle",2024-08-17,feed_domain,True,200.0,,1,
https://sites.google.com/view/s-21w/inicio?authuse,"phishtank,phishtank_kaggle",2023-08-01,feed_domain,True,200.0,,1,
https://sites.google.com/view/medion5/home,"phishtank,phishtank_kaggle",2024-06-10,feed_domain,True,200.0,,1,
https://qrco.de/bfSGhi,"phishtank,phishtank_kaggle",2024-10-10,feed_domain,True,200.0,,1,
https://l.ead.me/bgbNHc,"phishtank,phishtank_kaggle",2026-02-10,feed_domain,True,200.0,,1,
https://l.ead.me/bfH0vqSvsdgrehgesrfgvbeha,"phishtank,phishtank_kaggle",2024-08-02,feed_domain,True,200.0,,1,
https://l.ead.me/bgbvg3,"phishtank,phishtank_kaggle",2026-02-11,feed_domain,True,200.0,,1,
https://l.ead.me/Esdgt2,"phishtank,phishtank_kaggle",2024-09-03,feed_domain,True,200.0,,1,
https://l.ead.me/bgZvmT,"phishtank,phishtank_kaggle",2026-01-24,feed_domain,True,200.0,,1,
https://tinyurl.com/3ka3ffez,"phishtank,phishtank_kaggle",2025-08-27,feed_domain,True,200.0,,1,
https://qrco.de/bfbHxZ,"phishtank,phishtank_kaggle",2024-11-29,feed_domain,True,200.0,,1,
https://l.ead.me/bgZzb9,"phishtank,phishtank_kaggle",2026-01-24,feed_domain,True,200.0,,1,
https://l.ead.me/bfMrDS,"phishtank,phishtank_kaggle",2024-09-05,feed_domain,True,200.0,,1,
https://l.ead.me/bfK66u,"phishtank,phishtank_kaggle",2024-08-21,feed_domain,True,200.0,,1,
https://qrco.de/bgZoi4,"phishtank,phishtank_kaggle",2026-01-24,feed_domain,True,200.0,,1,
https://qrco.de/bgakhN,"phishtank,phishtank_kaggle",2026-01-31,feed_domain,True,200.0,,1,
https://qrco.de/bfIXzp,"phishtank,phishtank_kaggle",2024-08-11,feed_domain,True,200.0,,1,
https://l.ead.me/bgaXnQ,"phishtank,phishtank_kaggle",2026-01-29,feed_domain,True,200.0,,1,
https://l.ead.me/bfJ13y,"phishtank,phishtank_kaggle",2024-08-16,feed_domain,True,200.0,,1,
https://l.ead.me/bfcAtb,"phishtank,phishtank_kaggle",2024-12-09,feed_domain,True,200.0,,1,
https://sites.google.com/view/1jwd,"phishtank,phishtank_kaggle",2026-02-04,feed_domain,True,200.0,,1,
https://qrco.de/bgZuav,"phishtank,phishtank_kaggle",2026-01-24,feed_domain,True,200.0,,1,
https://qrco.de/bfU4Qe,"phishtank,phishtank_kaggle",2024-10-18,feed_domain,True,200.0,,1,
https://sites.google.com/view/undoa/home,"phishtank,phishtank_kaggle",2024-11-08,feed_domain,True,200.0,,1,
https://qrco.de/bfJh4Y,"phishtank,phishtank_kaggle",2024-08-19,feed_domain,True,200.0,,1,
https://qrco.de/dges7,"phishtank,phishtank_kaggle",2024-10-05,feed_domain,True,200.0,,1,
https://qrco.de/bfEwxd,"phishtank,phishtank_kaggle",2024-07-18,feed_domain,True,200.0,,1,
https://qrco.de/bfP2hX,"phishtank,phishtank_kaggle",2024-09-19,feed_domain,True,200.0,,1,
https://surl.li/aqhdot,phishtank_kaggle,,feed_domain,True,200.0,,1,
https://l.ead.me/bfK9UP,"phishtank,phishtank_kaggle",2024-08-21,feed_domain,True,200.0,,1,
https://qrco.de/bfJe6f,"phishtank,phishtank_kaggle",2024-08-17,feed_domain,True,200.0,,1,
https://qrco.de/bfJas6,"phishtank,phishtank_kaggle",2024-08-17,feed_domain,True,200.0,,1,
https://qrco.de/bfMv2N,"phishtank,phishtank_kaggle",2024-09-05,feed_domain,True,200.0,,1,
https://l.ead.me/bfMeNm,"phishtank,phishtank_kaggle",2024-09-04,feed_domain,True,200.0,,1,
https://qrco.de/beHxEb,"phishtank,phishtank_kaggle",2023-08-28,feed_domain,True,200.0,,1,
https://qrco.de/bfQfVc,"phishtank,phishtank_kaggle",2024-09-26,feed_domain,True,200.0,,1,
https://qrco.de/bfJcgH,"phishtank,phishtank_kaggle",2024-08-17,feed_domain,True,200.0,,1,
https://tiny.cc/a4ms001,"phishtank,phishtank_kaggle",2025-09-16,feed_domain,True,200.0,,1,
https://l.ead.me/bgbuBc,"phishtank,phishtank_kaggle",2026-02-10,feed_domain,True,200.0,,1,
https://qrco.de/bfXp3P,"phishtank,phishtank_kaggle",2024-11-07,feed_domain,True,200.0,,1,
https://qrco.de/bfBqA4,"phishtank,phishtank_kaggle",2024-07-09,feed_domain,True,200.0,,1,
https://l.ead.me/bgbTIT,"phishtank,phishtank_kaggle",2026-02-07,feed_domain,True,200.0,,1,
https://qrco.de/bfFWtD,"phishtank,phishtank_kaggle",2024-07-22,feed_domain,True,200.0,,1,
https://qrco.de/bgc0YJ,"phishtank,phishtank_kaggle",2026-02-11,feed_domain,True,200.0,,1,
https://qrco.de/bfQVRi,"phishtank,phishtank_kaggle",2024-09-26,feed_domain,True,200.0,,1,
https://ipfs.io/ipfs/bafkreifrn2epr26pgeac2mrskziu35ixajxsn33ga27k4og5q7azq5sphe,"phishtank,phishtank_kaggle",2025-12-07,feed_domain,True,200.0,,1,
https://ipfs.io/ipfs/bafybeicmpmc3cnrefoq2fswov63qkcfn5tibkbbeycpaxqjf6s2lxxbnga,"phishtank,phishtank_kaggle",2024-02-19,feed_domain,True,200.0,,1,
https://l.ead.me/bfRTVx,"phishtank,phishtank_kaggle",2024-10-10,feed_domain,True,200.0,,1,
https://qrco.de/bgZrnO,"phishtank,phishtank_kaggle",2026-01-24,feed_domain,True,200.0,,1,
https://l.ead.me/bfSKco,"phishtank,phishtank_kaggle",2024-10-05,feed_domain,True,200.0,,1,
https://qrco.de/bfDBtG,"phishtank,phishtank_kaggle",2024-07-09,feed_domain,True,200.0,,1,
https://l.ead.me/bgbQri,"phishtank,phishtank_kaggle",2026-02-07,feed_domain,True,200.0,,1,
https://qrco.de/bfTZdl?userID=WiLJIrbL,"phishtank,phishtank_kaggle",2024-10-14,feed_domain,True,200.0,,1,
https://qrco.de/bfJSBd,"phishtank,phishtank_kaggle",2024-08-16,feed_domain,True,200.0,,1,
https://qrco.de/bfKLkl,"phishtank,phishtank_kaggle",2024-08-21,feed_domain,True,200.0,,1,
https://l.ead.me/bfNnSy,"phishtank,phishtank_kaggle",2024-09-12,feed_domain,True,200.0,,1,
https://l.ead.me/bgbXWU,"phishtank,phishtank_kaggle",2026-02-11,feed_domain,True,200.0,,1,
https://l.ead.me/bfGAy8,"phishtank,phishtank_kaggle",2024-07-31,feed_domain,True,200.0,,1,
https://qrco.de/bfIh4Q,"phishtank,phishtank_kaggle",2024-08-13,feed_domain,True,200.0,,1,
https://come.ac/cJBab,phishtank_kaggle,,feed_domain,True,200.0,,1,
https://l.ead.me/bfEcud,"phishtank,phishtank_kaggle",2024-07-17,feed_domain,True,200.0,,1,
https://l.ead.me/bgaBZu,"phishtank,phishtank_kaggle",2026-01-26,feed_domain,True,200.0,,1,
https://qrco.de/bgUtA8,"phishtank,phishtank_kaggle",2025-12-03,feed_domain,True,200.0,,1,
https://qrco.de/bfbe4S,"phishtank,phishtank_kaggle",2024-12-02,feed_domain,True,200.0,,1,
https://sites.google.com/view/web-dekundenmanagemnet/home,"phishtank,phishtank_kaggle",2023-07-27,feed_domain,True,200.0,,1,
https://qrco.de/bgZrJ2,"phishtank,phishtank_kaggle",2026-01-24,feed_domain,True,200.0,,1,
http://come.ac/rP-TF,openphish,2026-08-02,feed_domain,True,200.0,,1,
https://qrco.de/bffCpg,"phishtank,phishtank_kaggle",2025-01-03,feed_domain,True,200.0,,1,
https://qrco.de/bfUXDb,"phishtank,phishtank_kaggle",2024-10-18,feed_domain,True,200.0,,1,
https://l.ead.me/bfJ21F,"phishtank,phishtank_kaggle",2024-08-17,feed_domain,True,200.0,,1,
https://qrco.de/bfWLFL,"phishtank,phishtank_kaggle",2024-10-29,feed_domain,True,200.0,,1,
https://qrco.de/bgbJDp,"phishtank,phishtank_kaggle",2026-02-07,feed_domain,True,200.0,,1,
https://qrco.de/bgcDnV,"phishtank,phishtank_kaggle",2026-02-11,feed_domain,True,200.0,,1,
https://sites.google.com/view/ttwntin1/,"phishtank,phishtank_kaggle",2024-07-01,feed_domain,True,200.0,,1,
https://l.ead.me/bfTSip,"phishtank,phishtank_kaggle",2024-10-12,feed_domain,True,200.0,,1,
https://l.ead.me/bfKMhA,"phishtank,phishtank_kaggle",2024-08-21,feed_domain,True,200.0,,1,
https://qrco.de/bgbdgR,"phishtank,phishtank_kaggle",2026-02-07,feed_domain,True,200.0,,1,
https://l.ead.me/bgc6zy,"phishtank,phishtank_kaggle",2026-02-11,feed_domain,True,200.0,,1,
https://qrco.de/bfDxxC,"phishtank,phishtank_kaggle",2024-07-12,feed_domain,True,200.0,,1,
https://qrco.de/bfPL1G,"phishtank,phishtank_kaggle",2024-09-19,feed_domain,True,200.0,,1,
https://qrco.de/bfXKOb,"phishtank,phishtank_kaggle",2024-11-06,feed_domain,True,200.0,,1,
https://qrco.de/bgbw7q,"phishtank,phishtank_kaggle",2026-02-11,feed_domain,True,200.0,,1,
https://qrco.de/bgaiSf,"phishtank,phishtank_kaggle",2026-01-31,feed_domain,True,200.0,,1,
https://qrco.de/bga9Qi,"phishtank,phishtank_kaggle",2026-01-27,feed_domain,True,200.0,,1,
https://s3.us-east-2.amazonaws.com/auth-030-s3/Xls-OneDrive-Business-File.html,phishtank_kaggle,,feed_domain,True,403.0,,1,
https://qrco.de/bfNklO,"phishtank,phishtank_kaggle",2024-09-10,feed_domain,True,200.0,,1,
https://sites.google.com/view/dfghjhckuyf/home,"phishtank,phishtank_kaggle",2021-03-12,feed_domain,True,200.0,,1,
https://qrco.de/bfVaQo,"phishtank,phishtank_kaggle",2024-10-29,feed_domain,True,200.0,,1,
https://qrco.de/bfPOtt,"phishtank,phishtank_kaggle",2024-09-19,feed_domain,True,200.0,,1,
https://qrco.de/dgtespana,"phishtank,phishtank_kaggle",2024-11-06,feed_domain,True,200.0,,1,
https://ipfs.io/ipfs/bafybeib65hqaeocurjfgaqozudsqxji7qc5cc2c2ivjl7rdkai52sonm4q,openphish,2026-08-08,feed_domain,True,410.0,,1,
https://qrco.de/bgbIMk,"phishtank,phishtank_kaggle",2026-02-05,feed_domain,True,200.0,,1,
https://qrco.de/bgax1Q,"phishtank,phishtank_kaggle",2026-02-07,feed_domain,True,200.0,,1,
http://ipfs.io/ipfs/bafkreibtj3lb2o25x6ztkcwke4e6742tqm4recoqy74xpgkgrestvmovkq#[email],phishtank_kaggle,,feed_domain,True,403.0,,1,
https://qrco.de/bfPHzQ,"phishtank,phishtank_kaggle",2024-09-19,feed_domain,True,200.0,,1,
https://qrco.de/bfJDRY,"phishtank,phishtank_kaggle",2024-08-16,feed_domain,True,200.0,,1,
https://qrco.de/benu5Z,"phishtank,phishtank_kaggle",2024-02-21,feed_domain,True,200.0,,1,
https://qrco.de/bfXqDW,"phishtank,phishtank_kaggle",2024-11-07,feed_domain,True,200.0,,1,
https://sites.google.com/view/dfghjhl/home,"phishtank,phishtank_kaggle",2021-03-24,feed_domain,True,200.0,,1,
https://qrco.de/bgbGDU,"phishtank,phishtank_kaggle",2026-02-05,feed_domain,True,200.0,,1,
https://qrco.de/bga4gr,"phishtank,phishtank_kaggle",2026-01-27,feed_domain,True,200.0,,1,
https://qrco.de/bfQ0R2,"phishtank,phishtank_kaggle",2024-09-23,feed_domain,True,200.0,,1,
https://l.ead.me/bfTq2V,"phishtank,phishtank_kaggle",2024-10-14,feed_domain,True,200.0,,1,
https://qrco.de/bgX2Kj,"phishtank,phishtank_kaggle",2025-12-21,feed_domain,True,200.0,,1,
https://qrco.de/bgbNab,"phishtank,phishtank_kaggle",2026-02-05,feed_domain,True,200.0,,1,
https://qrco.de/spotifymixte,"phishtank,phishtank_kaggle",2025-04-05,feed_domain,True,200.0,,1,
https://qrco.de/bfMxG7,"phishtank,phishtank_kaggle",2024-09-05,feed_domain,True,200.0,,1,
https://qrco.de/bfXZNB,"phishtank,phishtank_kaggle",2024-11-06,feed_domain,True,200.0,,1,
https://sites.google.com/view/aktualixaziones/inicio,"phishtank,phishtank_kaggle",2023-08-09,feed_domain,True,200.0,,1,
https://qrco.de/bfYVoD,"phishtank,phishtank_kaggle",2024-11-12,feed_domain,True,200.0,,1,
https://l.ead.me/Dgtes2,"phishtank,phishtank_kaggle",2024-08-23,feed_domain,True,200.0,,1,
https://qrco.de/bgadng,"phishtank,phishtank_kaggle",2026-01-29,feed_domain,True,200.0,,1,
https://qrco.de/bf8oId,"phishtank,phishtank_kaggle",2024-06-11,feed_domain,True,200.0,,1,
https://l.ead.me/bfXjUe,"phishtank,phishtank_kaggle",2024-11-07,feed_domain,True,200.0,,1,
https://l.ead.me/bgc2fJ,"phishtank,phishtank_kaggle",2026-02-11,feed_domain,True,200.0,,1,
https://l.ead.me/bfQb3Q,"phishtank,phishtank_kaggle",2024-09-28,feed_domain,True,200.0,,1,
https://l.ead.me/bgZohV,"phishtank,phishtank_kaggle",2026-01-24,feed_domain,True,200.0,,1,
https://l.ead.me/bfXlS2,"phishtank,phishtank_kaggle",2024-11-07,feed_domain,True,200.0,,1,
https://qrco.de/us4-scrtycoinbase,"phishtank,phishtank_kaggle",2024-09-12,feed_domain,True,200.0,,1,
http://sites.google.com/view/monfrixate,"phishtank,phishtank_kaggle",2023-09-18,feed_domain,True,403.0,,1,
https://sites.google.com/view/x766/inicio,"phishtank,phishtank_kaggle",2023-09-11,feed_domain,True,200.0,,1,
https://l.ead.me/bfHvtm,"phishtank,phishtank_kaggle",2024-08-09,feed_domain,True,200.0,,1,
https://l.ead.me/bgcEHe,"phishtank,phishtank_kaggle",2026-02-11,feed_domain,True,200.0,,1,
https://l.ead.me/bff6Ed,"phishtank,phishtank_kaggle",2025-01-02,feed_domain,True,200.0,,1,
https://ppt.cc/fJQapx,"phishtank,phishtank_kaggle",2023-10-30,feed_domain,True,200.0,,1,
https://qrco.de/bfTO14,"phishtank,phishtank_kaggle",2024-10-11,feed_domain,True,200.0,,1,
https://sites.google.com/view/btbusinessx/bt,"phishtank,phishtank_kaggle",2021-06-08,feed_domain,True,200.0,,1,
https://qrco.de/bfW7jA?trackingid=lkBVAUiJvNgW9IH5pXChdbMn1sRYq&amp;signature=newsletter,"phishtank,phishtank_kaggle",2024-10-31,feed_domain,True,200.0,,1,
https://qrco.de/bfNHVh,"phishtank,phishtank_kaggle",2024-09-07,feed_domain,True,200.0,,1,
https://ipfs.io/ipfs/bafkreierdp22iqo7a2nw3jo6hg5ieohxvvxwz36md2frplebv72mpasewy#{email},phishtank_kaggle,,feed_domain,True,410.0,,1,
https://l.ead.me/bfT0zR,"phishtank,phishtank_kaggle",2024-10-10,feed_domain,True,200.0,,1,
https://qrco.de/bfGEyL,"phishtank,phishtank_kaggle",2024-07-27,feed_domain,True,200.0,,1,
https://qrco.de/bfEeJy,"phishtank,phishtank_kaggle",2024-07-17,feed_domain,True,200.0,,1,
https://sites.google.com/view/xcaic/home,"phishtank,phishtank_kaggle",2024-10-07,feed_domain,True,200.0,,1,
https://sites.google.com/view/arumalokifso09,"phishtank,phishtank_kaggle",2023-10-08,feed_domain,True,200.0,,1,
https://qrco.de/bgaB2T,"phishtank,phishtank_kaggle",2026-01-27,feed_domain,True,200.0,,1,
https://sites.google.com/view/newvoicemail/home?authuser=1,"phishtank,phishtank_kaggle",2021-03-15,feed_domain,True,200.0,,1,
https://qrco.de/bfPSjI,"phishtank,phishtank_kaggle",2024-09-19,feed_domain,True,200.0,,1,
https://qrco.de/bfJbVD,"phishtank,phishtank_kaggle",2024-08-17,feed_domain,True,200.0,,1,
https://sites.google.com/view/webnettt/home,"phishtank,phishtank_kaggle",2023-11-23,feed_domain,True,200.0,,1,
https://qrco.de/bgZqdV,"phishtank,phishtank_kaggle",2026-01-24,feed_domain,True,200.0,,1,
https://l.ead.me/bgblJu,"phishtank,phishtank_kaggle",2026-02-08,feed_domain,True,200.0,,1,
https://l.ead.me/bgaAg3,"phishtank,phishtank_kaggle",2026-02-05,feed_domain,True,200.0,,1,
https://qrco.de/bgan8s,"phishtank,phishtank_kaggle",2026-01-31,feed_domain,True,200.0,,1,
https://did.li/aaMgT,"phishtank,phishtank_kaggle",2025-12-09,feed_domain,True,200.0,,1,
https://qrco.de/bgaL6C,"phishtank,phishtank_kaggle",2026-01-27,feed_domain,True,200.0,,1,
https://l.ead.me/bgc3l7,"phishtank,phishtank_kaggle",2026-02-11,feed_domain,True,200.0,,1,
https://qrco.de/bgbz13,"phishtank,phishtank_kaggle",2026-02-10,feed_domain,True,200.0,,1,
https://qrco.de/bf6SFF,"phishtank,phishtank_kaggle",2024-06-01,feed_domain,True,200.0,,1,
https://qrco.de/bgaiuA,"phishtank,phishtank_kaggle",2026-01-31,feed_domain,True,200.0,,1,
https://sites.google.com/view/gmxofficehgfh/home,"phishtank,phishtank_kaggle",2024-10-30,feed_domain,True,200.0,,1,
https://qrco.de/bgbJt1,"phishtank,phishtank_kaggle",2026-02-10,feed_domain,True,200.0,,1,
https://l.ead.me/bfPpUr,"phishtank,phishtank_kaggle",2024-09-28,feed_domain,True,200.0,,1,
https://l.ead.me/bfKbLl,"phishtank,phishtank_kaggle",2024-08-23,feed_domain,True,200.0,,1,
https://l.ead.me/bfIKO0,"phishtank,phishtank_kaggle",2024-08-09,feed_domain,True,200.0,,1,
https://l.ead.me/bfMR91,"phishtank,phishtank_kaggle",2024-09-04,feed_domain,True,200.0,,1,
https://l.ead.me/bgbARr,"phishtank,phishtank_kaggle",2026-02-08,feed_domain,True,200.0,,1,
https://sites.google.com/view/5uh5rtbdvf,"phishtank,phishtank_kaggle",2023-09-26,feed_domain,True,200.0,,1,
https://qrco.de/bfImIM,"phishtank,phishtank_kaggle",2024-08-17,feed_domain,True,200.0,,1,
https://sites.google.com/view/paypal-customer-services/,"phishtank,phishtank_kaggle",2021-02-24,feed_domain,True,200.0,,1,
https://l.ead.me/bgbwpv,"phishtank,phishtank_kaggle",2026-02-10,feed_domain,True,200.0,,1,
https://qrco.de/bfOBOk,"phishtank,phishtank_kaggle",2024-09-13,feed_domain,True,200.0,,1,
https://l.ead.me/bfbPdD,"phishtank,phishtank_kaggle",2024-11-30,feed_domain,True,200.0,,1,
https://qrco.de/bfYUeh,"phishtank,phishtank_kaggle",2024-11-12,feed_domain,True,200.0,,1,
https://did.li/6tsba,phishtank,2026-08-07,feed_domain,True,200.0,,1,
https://qrco.de/bfZ8aS,"phishtank,phishtank_kaggle",2024-11-15,feed_domain,True,200.0,,1,
https://qrco.de/bfHJks,"phishtank,phishtank_kaggle",2024-08-04,feed_domain,True,200.0,,1,
https://did.li/giv-li,phishtank,2026-06-03,feed_domain,True,404.0,,1,
https://qrco.de/bfIfS9,"phishtank,phishtank_kaggle",2024-08-11,feed_domain,True,200.0,,1,
https://l.ead.me/bfJwYa,"phishtank,phishtank_kaggle",2024-08-21,feed_domain,True,200.0,,1,
https://l.ead.me/bgaDWh,"phishtank,phishtank_kaggle",2026-01-27,feed_domain,True,200.0,,1,
https://l.ead.me/bfU1KI,"phishtank,phishtank_kaggle",2024-10-18,feed_domain,True,200.0,,1,
https://sites.google.com/view/txc-m4g4-05/in%C3%ADcio?fbclid=IwAR2ANXbYN1cZYZun_AXNaG5EzqFGrQHH774JNSjED29jzDU3tYXZFdid-3M,"phishtank,phishtank_kaggle",2022-10-03,feed_domain,True,200.0,,1,
https://qrco.de/bgcAnu,"phishtank,phishtank_kaggle",2026-02-11,feed_domain,True,200.0,,1,
https://l.ead.me/bfS9mL,"phishtank,phishtank_kaggle",2024-10-07,feed_domain,True,200.0,,1,
https://tinyurl.com/y663ff6r,"phishtank,phishtank_kaggle",2025-06-10,feed_domain,True,200.0,,1,
https://qrco.de/bfFAjg,"phishtank,phishtank_kaggle",2024-07-19,feed_domain,True,200.0,,1,
https://sites.google.com/view/jsj82ks/home,"phishtank,phishtank_kaggle",2024-10-29,feed_domain,True,200.0,,1,
https://l.ead.me/Dgtes5,"phishtank,phishtank_kaggle",2024-09-10,feed_domain,True,200.0,,1,
https://l.ead.me/bgLd6u,"phishtank,phishtank_kaggle",2025-10-02,feed_domain,True,200.0,,1,
https://sites.google.com/view/1comunicadobanruralgt,"phishtank,phishtank_kaggle",2023-09-21,feed_domain,True,200.0,,1,
https://tinyurl.com/2w5syfe6,"phishtank,phishtank_kaggle",2024-12-15,feed_domain,True,200.0,,1,
https://qrco.de/bgZmnQ,"phishtank,phishtank_kaggle",2026-01-24,feed_domain,True,200.0,,1,
https://qrco.de/bfN9SS,"phishtank,phishtank_kaggle",2024-09-06,feed_domain,True,200.0,,1,
https://qrco.de/bgb0Vj,"phishtank,phishtank_kaggle",2026-02-05,feed_domain,True,200.0,,1,
https://qrco.de/bfzetu,"phishtank,phishtank_kaggle",2025-05-16,feed_domain,True,200.0,,1,
https://qrco.de/bfHBIg,"phishtank,phishtank_kaggle",2024-08-02,feed_domain,True,200.0,,1,
https://qrco.de/bfDaO8,"phishtank,phishtank_kaggle",2024-07-10,feed_domain,True,200.0,,1,
https://shoutout.wix.com/so/e1P6lraVU?languageTag=en,"phishtank,phishtank_kaggle",2024-09-02,feed_domain,True,200.0,,1,
https://qrco.de/bfGktu,"phishtank,phishtank_kaggle",2024-08-01,feed_domain,True,200.0,,1,
https://ipfs.io/ipfs/QmRe9K96mndFkYp3bPy8zGSDdJX3jqtM8YB5QJiXohJ36s,"phishtank,phishtank_kaggle",2024-02-19,feed_domain,True,200.0,,1,
https://qrco.de/bfHTi4,"phishtank,phishtank_kaggle",2024-08-04,feed_domain,True,200.0,,1,
https://qrco.de/bfInXQ,"phishtank,phishtank_kaggle",2024-08-17,feed_domain,True,200.0,,1,
https://qrco.de/bfQ7kT,"phishtank,phishtank_kaggle",2024-09-28,feed_domain,True,200.0,,1,
https://sites.google.com/view/atendimento-e-suporte-luz-para,"phishtank,phishtank_kaggle",2023-01-26,feed_domain,True,200.0,,1,
https://qrco.de/bfJMYM,"phishtank,phishtank_kaggle",2024-08-16,feed_domain,True,200.0,,1,
https://sites.google.com/view/jkopppp/home,"phishtank,phishtank_kaggle",2025-01-08,feed_domain,True,200.0,,1,
https://l.ead.me/bgaea3,"phishtank,phishtank_kaggle",2026-01-31,feed_domain,True,200.0,,1,
https://qrco.de/MULTAes,"phishtank,phishtank_kaggle",2025-02-15,feed_domain,True,200.0,,1,
https://www.5mp.eu/fajlok2/tiaew/owa_www.5mp.eu_.html,"phishtank,phishtank_kaggle",2025-09-27,feed_domain,True,404.0,,1,
https://l.ead.me/bfJnwK,"phishtank,phishtank_kaggle",2024-08-19,feed_domain,True,200.0,,1,
https://qrco.de/bfWGhw,"phishtank,phishtank_kaggle",2024-10-29,feed_domain,True,200.0,,1,
https://l.ead.me/bgaIIt,"phishtank,phishtank_kaggle",2026-01-27,feed_domain,True,200.0,,1,
https://qrco.de/bfMhdu,"phishtank,phishtank_kaggle",2024-09-04,feed_domain,True,200.0,,1,
https://qrco.de/bgaH0m,"phishtank,phishtank_kaggle",2026-01-29,feed_domain,True,200.0,,1,
https://l.ead.me/bfJMqH,"phishtank,phishtank_kaggle",2024-08-16,feed_domain,True,200.0,,1,
https://qrco.de/bgakRQ,"phishtank,phishtank_kaggle",2026-01-31,feed_domain,True,200.0,,1,
