url,source,confirmation_method
https://supersafed.standard.us-east-1.oortstorages.com/fitsal.cvz?eta=kelorx@e04c737e2dd29022671505ea2c186a2e77b4.net,openphish,feed_domain
https://www.robiox.com.py/users/378449445836/profile,openphish,feed_domain
https://paket.info.158-158-1-61.cpanel.site/pl/update.php?token=rr7e6uq2ook6aoxxt7q1,openphish,feed_domain
https://paket.info.158-158-1-61.cpanel.site/pl/kasse.php?2kh6by2fuuo3z,openphish,feed_domain
https://www.roblox.com.mu/users/6525325044/profile,openphish,feed_domain
https://s4w.in/www-roblox-com-users-321759054-profile,openphish,feed_domain
http://www.msg53.vercel.app/,"openphish,phishtank",feed_domain
https://tubdv--bdv-2026.replit.app/,"openphish,phishtank",feed_domain
https://www.roblox.com.ml/games/95082159892680/1-Speed-Keyboard-Escape-Candy-Chocolate?privateServerLinkCode=526938525425316553367781334898,openphish,feed_domain
https://novobanco.pt-clientes.com/,"openphish,phishtank",feed_domain
https://alkpomna122.github.io/instagram-phishing-demo,"openphish,phishtank",feed_domain
http://eu2.contabostorage.com/bd03d87f6a044ff6a3f5d44bc7048f92:mined/exgam-pup.htm,openphish,feed_domain
https://s4w.in/www-roblox-com-hk-users-440642328666-profile,openphish,feed_domain
https://www.roblox.com.ml/users/440642328666/profile,openphish,feed_domain
http://myxfinitymailorg.framer.website/,openphish,feed_domain
http://secure-page-editor--createforlife.replit.app/,openphish,feed_domain
http://home-103273-107092.weeblysite.com/,openphish,feed_domain
http://ca787478.tw1.ru/,"openphish,phishtank",feed_domain
http://xfinityconnnects.netlify.app/,openphish,feed_domain
http://gbiv.netlify.app/,"openphish,phishtank",feed_domain
http://fghfhfghyfg.weebly.com/,openphish,feed_domain
http://ledger-com-start-sso-web.typedream.app/,openphish,feed_domain
http://security-server-docs--govmentdded.replit.app/,openphish,feed_domain
http://secure-server-page--microsoftteam0.replit.app/,openphish,feed_domain
http://ledgecosnmtart.webflow.io/,openphish,feed_domain
http://bybitrifuhvidvjsdnkjvnsdjki.netlify.app/,"openphish,phishtank",feed_domain
http://bigframe.netlify.app/,"openphish,phishtank",feed_domain
https://www.roblox.com.ml/users/367353967395/profile,openphish,feed_domain
https://www.5mp.eu/fajlok2/catt/index_www.5mp.eu_.html,openphish,feed_domain
https://aizhara.apsny.land/assfv43/log.php?ip=205.188.37.3,openphish,feed_domain
https://prime-video.app/?token=85c2f056,openphish,feed_domain
https://eu2.contabostorage.com/bd03d87f6a044ff6a3f5d44bc7048f92:mined/exgam-az.htm,openphish,feed_domain
https://separate-apricot-hbdffwuz.edgeone.dev/?eta=,openphish,feed_domain
https://sin1.contabostorage.com/ab70d71dd53c4e37bde3d14e46c7ec40:webmailoxcs.networksolutionsemail.com.appsuiteappio567889765678/NetSolution%2027%20fx.html,openphish,feed_domain
https://s4w.in/https-www-roblox-com-users-8507824409-profile,openphish,feed_domain
https://shoutout.wix.com/so/9dP_hag48/c?w=i0HOHwEyzjox5V3jtBYfMAfXxWuVGGBxR7NSsv-Fxfs.eyJ1IjoiaHR0cHM6Ly9lZ3JjbG91ZC5jb20vb25saW5lLmh0bWwiLCJyIjoiMDc4NzlmY2MtNmJiNy00NjljLWEwNmMtMTc2NTk4ZDdlZDY2IiwibSI6Im1haWwiLCJjIjoiNGFiZDBmZmQtZDgzNy00OWE5LWI4MDgtMzA2ZGU5MWU5OWYzIn0,openphish,feed_domain
https://trackingservice.monday.com/tracker/link?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmlnaW5hbFVybCI6Imh0dHBzOi8vc2VjdXJldHJhY2tpYmcuYXRsYXNyLm1nL3Nwc3MvdHJhY2svIiwiZW1haWxJZCI6ImM1ZGUxMTE3LThkM2QtNDBmZi05NTI5LTYxYTRhZTBjYjE1ZCIsImlhdCI6MTc4NDc4NDE3N30.sp3n71ILs0V8KNIMoMoYMM3Yuf78MwPx_AXtVrXn4xs&r=euc1,openphish,feed_domain
http://connectsecurehomelaiding.weebly.com/,openphish,feed_domain
https://eu2.contabostorage.com/289e5c6e687146c3820b35557177a380:mine/SFcame-edd.htm,openphish,feed_domain
https://www.roblox.et/users/4965794538/profile?uq=eyJkZXZpY2VJZCI6ImRldmljZV85YjNiNDVmYS03NjFmLTQ0MGEtOGNmOC00N2Y2OTI1OTE1YjkiLCJoaWRkZW5fZmllbGRzIjp7InNvdXJjZV9wcm9kdWN0X2lkIjoiNTUwMTAxOCIsInNvdXJjZV9wcm9kdWN0X3R5cGUiOiJxcmNvZGUiLCJzb3VyY2VfcHJvZHVjdF9uYW1lIjoiVVJMIFFSIENvZGUifX0,openphish,feed_domain
https://allegrolokalnie.lokalna-9112.shop/oferta/Xbox-Series-X-1TB-2-kontrolery/760003010,"openphish,phishtank",feed_domain
https://www-sbcglobal-review.webflow.io/,"openphish,phishtank",feed_domain
https://verify-auth.s3.us-west-1.amazonaws.com/auth-veri.html?eta=salexx@c60a85c61ddedeae3f234b298e902d8215d2.com,openphish,feed_domain
https://s.team-p.my/p/atds-sgzt/wzxrliat,"openphish,phishtank",feed_domain
https://u.to/FFN1Ig,phishtank_kaggle,feed_domain
https://oki.jtu.mybluehost.me/wp-includes/blocks/archives/dhl/SEKK74,phishtank_kaggle,feed_domain
https://ipfs.io/ipfs/bafybeicydaf5ucorhk4asyz5uvx3nlqvsibewnp7qulwg2ztsxma255zke,phishtank_kaggle,feed_domain
https://usc1.contabostorage.com/bb4db6a8957449249948314d4b63d445:cpp/blobcp.html,"phishtank,phishtank_kaggle",feed_domain
https://tr.ee/UptAf6,phishtank_kaggle,feed_domain
https://ipfs.io/ipfs/bafkreiakdzbmdfdz7lzffpggpteqtay5vsini2snjwh5nerj4m3ourxzx4#a@b.com,phishtank_kaggle,feed_domain
https://ipfs.io/ipfs/bafybeieainw6zeiqsqimqfpf7zpiqzucc4q5k6lil6iq27rw7osyfe6dam/,phishtank_kaggle,feed_domain
https://ipfs.io/ipfs/bafkreibbystawfob22seuckn4eybgrn4d372y4bjz7d3rkoxt4zh6ixnpa,phishtank_kaggle,feed_domain
https://tr.ee/Zj1ZRh,phishtank_kaggle,feed_domain
https://tr.ee/FjSJ2i,phishtank_kaggle,feed_domain
https://tr.ee/8xlygo,phishtank_kaggle,feed_domain
http://ipfs.io/ipfs/bafkreibtj3lb2o25x6ztkcwke4e6742tqm4recoqy74xpgkgrestvmovkq#[email],phishtank_kaggle,feed_domain
https://ipfs.io/ipfs/bafkreibtj3lb2o25x6ztkcwke4e6742tqm4recoqy74xpgkgrestvmovkq,phishtank_kaggle,feed_domain
https://did.li/leumibank,phishtank_kaggle,feed_domain
https://usc1.contabostorage.com/bb4db6a8957449249948314d4b63d445:cpp/blobcp.html#a@b.com,"phishtank,phishtank_kaggle",feed_domain
https://ipfs.io/ipfs/bafkreibmtwvvsxatea5csxxbiois35murli4y7oqaajd2zsow5nfqmfzwm,phishtank_kaggle,feed_domain
https://to.lk/YOrgIP,"phishtank,phishtank_kaggle",feed_domain
https://to.lk/AmeHkd,"phishtank,phishtank_kaggle",feed_domain
https://to.lk/uHcdDC,"phishtank,phishtank_kaggle",feed_domain
https://tr.ee/M4TpQW,phishtank_kaggle,feed_domain
https://tr.ee/3noR0w,phishtank_kaggle,feed_domain
https://tr.ee/fuwqoS,phishtank_kaggle,feed_domain
https://did.li/leumi-he,"phishtank,phishtank_kaggle",feed_domain
https://ipfs.io/ipfs/QmRwzMmeHGtoJJCBkcxmg54eJdcrSPxPAiqkZiZZA2Di5v,phishtank_kaggle,feed_domain
https://did.li/phNx5,"phishtank,phishtank_kaggle",feed_domain
https://ipfs.io/ipfs/bafkreibx2p5dymfxvio2mn4jj3pysg7gkd2px5hyixmrbr2kc2no7qza3i/#a@b.com,phishtank_kaggle,feed_domain
https://trackingservice.monday.com/tracker/link?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmlnaW5hbFVybCI6Imh0dHBzOi8vZGtia29udGFrdGluZm9ybWF0aW9uZW4uc3ZpbHVwcG8uaG9zdC9vbiIsImVtYWlsSWQiOiJkZTQxNmRjNi0yOTgzLTRkZWYtYWI4Ny02NTQ4MWU0NjdlZTgiLCJpYXQiOjE3NzA3MTY2MDZ9.MH0EfoKbm0QD7CDjUdbxiT9xWh_kxcKJ0pToSYIJs7Q&r=euc1,phishtank_kaggle,feed_domain
https://ipfs.io/ipns/k51qzi5uqu5dkjr32p204f52etm98qvgqdkcoyl5vhpur0rzv3zabchzo0hx1y,phishtank_kaggle,feed_domain
https://ipfs.io/ipfs/bafybeihttja4q4zw6toafmdya3vk62wsbxj2m4u4vt2mmhinbfeuh6jaha,phishtank_kaggle,feed_domain
https://ipfs.io/ipfs/bafkreiei6o35kpstbh42j7t5pa6ldo5au6w4vpf5ca35y3j4zit3r4443e,phishtank_kaggle,feed_domain
https://trackingservice.monday.com/tracker/link?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmlnaW5hbFVybCI6Imh0dHBzOi8vZGtia29udGFrdGluZm9ybWF0aW9uZW4uc3ZpbHVwcG8uaG9zdC9vbiIsImVtYWlsSWQiOiIzZGM0NzUyNi03NjBmLTRhMGItYmJlMS05NTkzODI4MTAzZjAiLCJpYXQiOjE3NzA1NDkzNzF9.C2ic46IvEbTZ4goWWfSY4d64KJvA92tc-2BJBUqdnnQ&r=euc1,phishtank_kaggle,feed_domain
https://trackingservice.monday.com/tracker/link?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmlnaW5hbFVybCI6Imh0dHBzOi8vZGtia29udGFrdGluZm9ybWF0aW9uZW4uc3ZpbHVwcG8uaG9zdC9vbiIsImVtYWlsSWQiOiI5MmRlOWViOC01ODUxLTQwZWItODc0Zi0xZTgxODNiNzc3MTAiLCJpYXQiOjE3NzA1NDcyMDR9.kjMhEWFoxFoMPVbmKRexWgROn7qcx-5USs0otM73PAc&r=euc1,phishtank_kaggle,feed_domain
https://trackingservice.monday.com/tracker/link?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmlnaW5hbFVybCI6Imh0dHBzOi8vZGtia29udGFrdGluZm9ybWF0aW9uZW4uc3ZpbHVwcG8uaG9zdC9vbiIsImVtYWlsSWQiOiIyYTE1MzkxMS1lYjExLTQ5MWQtODE2YS1iMGNmZDYzZWYyMDgiLCJpYXQiOjE3NzA1NjA2NzN9.sprlnXbxGJa69KIPEOjtwB6tm8WaPfKymp96aNStpvs&r=euc1,"phishtank,phishtank_kaggle",feed_domain
https://did.li/kivsha,"phishtank,phishtank_kaggle",feed_domain
https://did.li/kivash,"phishtank,phishtank_kaggle",feed_domain
https://www.flow.page/tlcmgmt.com,"phishtank,phishtank_kaggle",feed_domain
https://did.li/ljwmC,"phishtank,phishtank_kaggle",feed_domain
https://ipfs.io/ipfs/bafkreibahjwuiv2qwqe5iraltodcucpfoz7uvuoh7ezb5t55qzunzcgaiy#petra.jisova@mup.cz,phishtank_kaggle,feed_domain
https://trackingservice.monday.com/tracker/link?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmlnaW5hbFVybCI6Imh0dHBzOi8vZGtia29udGFrdGluZm9ybWF0aW9uZW4uc3ZpbHVwcG8uaG9zdC9vbiIsImVtYWlsSWQiOiJmNTIyN2E5Ni04MTc1LTRkM2MtYmI5MC01YTJkMzNlY2QxNzEiLCJpYXQiOjE3NzAxOTgyMjd9.lcd_Wbs1PnWK8v_XgRxTu1VszJ_jwasGeMELNlmBMdo&r=euc1,phishtank_kaggle,feed_domain
https://trackingservice.monday.com/tracker/link?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmlnaW5hbFVybCI6Imh0dHBzOi8vZGtia29udGFrdGluZm9ybWF0aW9uZW4uc3ZpbHVwcG8uaG9zdC9vbiIsImVtYWlsSWQiOiIwNDdjNDBiOC1iMGVkLTQ2MmEtYTVhZi1kMjlmZGQ3MmU3ZGUiLCJpYXQiOjE3NzAxNjYxMjR9.5lyAAVtJqLb8FQUN6dqzFRBcwTS2ABDum6kVKxe3M8A&r=euc1,phishtank_kaggle,feed_domain
https://www.5mp.eu/fajlok2/update12/update14_www.5mp.eu_.html,phishtank_kaggle,feed_domain
http://trackingservice.monday.com/tracker/link?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmlnaW5hbFVybCI6Imh0dHBzOi8va29udGFrdGluZm9ybWF0aW9uZW4zLnN2aWx1cHBvLmhvc3Qvb24vIiwiZW1haWxJZCI6IjNmYTMxZjdhLTE3MDYtNDUxYS1hODUxLTc2MDAxYjZiZmY1MyIsImlhdCI6MTc2OTgwMDQzNn0.fl8Zq21OFfF5jtxhJo_C57m65drMXmwIukP4maoiGBU&r=euc1,phishtank_kaggle,feed_domain
https://trackingservice.monday.com/tracker/link?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmlnaW5hbFVybCI6Imh0dHBzOi8vcXJjb2RldmVsb3Blci5jb20vY29kZS9nZnRIWDZCMF8tUVUyZldWIiwiZW1haWxJZCI6IjM2NDdhZDQ4LWQ2MjEtNGJkYS04OWFkLTMyMTg1Mzc4ZjFhOCIsImlhdCI6MTc3MDExNDQ1NH0.4l-dXJ4GlLTN2PiUIUfZZLBioASKf42U21zakjpXr1g&r=euc1,"phishtank,phishtank_kaggle",feed_domain
https://trackingservice.monday.com/tracker/link?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmlnaW5hbFVybCI6Imh0dHBzOi8va29udGFrdGluZm9ybWF0aW9uZW4zLnN2aWx1cHBvLmhvc3Qvb24vIiwiZW1haWxJZCI6ImQ0MzVmNDNiLTYwY2UtNDg3Mi1iNjMxLTM1NDUzYWJkZjRiMiIsImlhdCI6MTc2OTc5OTM0N30.8n1LE0anbJr09zHzIxRzUamuGL5aPlyGGPMokedMDNs&r=euc1,phishtank_kaggle,feed_domain
https://trackingservice.monday.com/tracker/link?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmlnaW5hbFVybCI6Imh0dHBzOi8va29udGFrdGluZm9ybWF0aW9uZW4zLnN2aWx1cHBvLmhvc3Qvb24iLCJlbWFpbElkIjoiMjIzMTYyMDMtMWU2ZS00M2JkLWE5YmMtNjFkZDY1MDZmZDMwIiwiaWF0IjoxNzY5Njc4OTcyfQ.fAwt0EFQp2e560VKGVwLBxDoRUJIrLWyPsubO5f9SBs&r=euc1,phishtank_kaggle,feed_domain
https://trackingservice.monday.com/tracker/link?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmlnaW5hbFVybCI6Imh0dHBzOi8vcXJjb2RldmVsb3Blci5jb20vY29kZS9nZnRIWDZCMF8tUVUyZldWIiwiZW1haWxJZCI6IjQyNTUyZTVjLTJkNzEtNDFhMi04ZjZjLTU3MDI3NWYwN2QzNCIsImlhdCI6MTc3MDExMTAzNH0.aL6kzjfb1CZ7wVKngwHh17rRKfVix4nG0kkP9Kl705U&r=euc1,"phishtank,phishtank_kaggle",feed_domain
https://trackingservice.monday.com/tracker/link?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmlnaW5hbFVybCI6Imh0dHBzOi8vcXJjb2RldmVsb3Blci5jb20vY29kZS9nZnRIWDZCMF8tUVUyZldWIiwiZW1haWxJZCI6ImEyZjc3MjE4LWEzMTctNGE1YS1iYzMwLWQyM2Y0MTYwMmFmZiIsImlhdCI6MTc3MDEwOTgzM30.jjltmNBeaE6L74PykdHyxUCS1jROW9zHOzxD809TkUQ&r=euc1,"phishtank,phishtank_kaggle",feed_domain
https://tr.ee/tguHmX,phishtank_kaggle,feed_domain
https://trackingservice.monday.com/tracker/link?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmlnaW5hbFVybCI6Imh0dHBzOi8vczMudXMtZWFzdC0xLmFtYXpvbmF3cy5jb20vZXUtbm9ydGgtMS5jb25zb2xlLmF3cy5hbWF6b24uY29tYnVja2V0Y3JlYXRlYmx1ZWpheC9hamF4YnVpbGRpbmdsb2cuaHRtbCIsImVtYWlsSWQiOiI1MDM3YjUwMi05YjUwLTRmMWMtOGVjMS1lYjI2ZDJhYzU4NzEiLCJpYXQiOjE3NzAwMjIxMjh9.YqssJW5F0p_b2tCfx5PW21z6gSVvZPfJ6Bj6Fi3NY-g&amp;r=use1#abuse@cuni.cz,phishtank_kaggle,feed_domain
https://trackingservice.monday.com/tracker/link?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmlnaW5hbFVybCI6Imh0dHBzOi8va29udGFrdGluZm9ybWF0aW9uZW41LnN2aWx1cHBvLmhvc3Qvb24iLCJlbWFpbElkIjoiMTFjMGNkYWMtMTUwYi00MDI1LTk2NjYtODhhYWU1NThhYmNiIiwiaWF0IjoxNzY5OTY5NjA3fQ.lYaxhGM6GoUZOYbzOw_qnIlXxbyJTQRjsr_nLOxCz8E&r=euc1,phishtank_kaggle,feed_domain
https://trackingservice.monday.com/tracker/link?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmlnaW5hbFVybCI6Imh0dHBzOi8va29udGFrdGluZm9ybWF0aW9uZW41LnN2aWx1cHBvLmhvc3Qvb24iLCJlbWFpbElkIjoiNWEwMzgyNjItMmIyNy00ZmRlLTg0MTItYzk1OWM1NjIyZGVkIiwiaWF0IjoxNzY5OTc0MTg5fQ.xezeoMybqOxmigX2dCVC_ITH-b2Ljeoz505wxvFjvhU&r=euc1,phishtank_kaggle,feed_domain
https://trackingservice.monday.com/tracker/link?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmlnaW5hbFVybCI6Imh0dHBzOi8va29udGFrdGluZm9ybWF0aW9uZW4zLnN2aWx1cHBvLmhvc3Qvb24iLCJlbWFpbElkIjoiZmI2OTg4MWEtNGMyOC00MGNkLTlmOTMtYmZmODBlZTA4YzViIiwiaWF0IjoxNzY5ODYxMzE2fQ.DxYKzRDouzcifUOOMnK51cC7Whyu59_KfVGPAZ1mYbY&r=euc1,phishtank_kaggle,feed_domain
https://tr.ee/MTsPrF,phishtank_kaggle,feed_domain
https://trackingservice.monday.com/tracker/link?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmlnaW5hbFVybCI6Imh0dHBzOi8vZnluLnpveS50ZW1wb3Jhcnkuc2l0ZS9zbXAta29udG8vIiwiZW1haWxJZCI6IjkwNDNkYzJjLWRlOTgtNGY3Yi1iYjcwLTI4ZTJkOGQ5OWU0OCIsImlhdCI6MTc2OTk2MDMyNn0.0HVIt82b9QW4HBZay-5pk0Khw8gzzkS4mfmP4MW4Duk&amp;r=euc1,phishtank_kaggle,feed_domain
https://usc1.contabostorage.com/228d027f7ddd489091b5707bd5dcb288:gen/southgenz.html,"phishtank,phishtank_kaggle",feed_domain
https://ipfs.io/ipfs/bafybeiayvlbigflqb7zlqonlci4l3c6hvxvkiqz2rhmyiwrs7krkjupq5q/realwebmerone.html,phishtank_kaggle,feed_domain
https://tr.ee/4pI8Df,phishtank_kaggle,feed_domain
https://ipfs.io/ipfs/bafkreifdmc33l7trtqhequpljzm6mpkag65z4bhe6s2nczxwqd4nit5zqi/#a@b.com,phishtank_kaggle,feed_domain
https://trackingservice.monday.com/tracker/link?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmlnaW5hbFVybCI6Imh0dHBzOi8va2FtYWZpbmdhcGFvYWxvZS5jb20vY29tYXMiLCJlbWFpbElkIjoiN2M5MGUyNmMtMGQzYi00ZWYzLTg4YTctZThkYjJiMGQyNmVkIiwiaWF0IjoxNzY5NTU1OTMxfQ.cnxRm3xNom0yjoRV085ZWjo5RZ0ZZRGqA6xEaMNonMw&r=euc1,phishtank_kaggle,feed_domain
https://tr.ee/5A3CVt,phishtank_kaggle,feed_domain
https://tr.ee/RXHKn0,phishtank_kaggle,feed_domain
https://ipfs.io/ipfs/bafkreid2nkl57orqblqetsvcoux4nbgsxmbmofhnple4ixit56oa6yinn4,phishtank_kaggle,feed_domain
https://ipfs.io/ipfs/bafkreicirdbd7udxdhbrcunjimeln22skxzbe54suzypilujj5xnduwp34,phishtank_kaggle,feed_domain
https://trackingservice.monday.com/tracker/link?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmlnaW5hbFVybCI6Imh0dHBzOi8vYXZhbnRlYnVyZWF1LmNvbS9zdW11cC1jbS8iLCJlbWFpbElkIjoiOWViYjlhMzQtZGU5My00YzIyLTg2NzQtNzM5MjBkNDA2MzgyIiwiaWF0IjoxNzY4OTQxMjQyfQ.MyLu8iw7a7doMZmEQmMLFLjUdvOtoubKP7UUzR3_KHM&amp;r=euc1,phishtank_kaggle,feed_domain
https://ipfs.io/ipns/cloud-data-respnsive.top,phishtank_kaggle,feed_domain
https://did.li/k6vsih,"phishtank,phishtank_kaggle",feed_domain
https://tr.ee/tZT3lM,"phishtank,phishtank_kaggle",feed_domain
https://did.li/ZepDN,"phishtank,phishtank_kaggle",feed_domain
https://did.li/nZoDN,"phishtank,phishtank_kaggle",feed_domain
https://did.li/LB3Iw,"phishtank,phishtank_kaggle",feed_domain
https://did.li/kiv6hs,"phishtank,phishtank_kaggle",feed_domain
https://did.li/k6ivhs,"phishtank,phishtank_kaggle",feed_domain
https://did.li/3QFOf,"phishtank,phishtank_kaggle",feed_domain
https://ipfs.io/ipfs/QmVt9anubSLSaefmfJ2qk5jCnqHMYLiRFwUpPisGZC7JeB?filename=que.#gromilova@mup.cz,phishtank_kaggle,feed_domain
https://ipfs.io/ipns/fileagreement.top,phishtank_kaggle,feed_domain
https://did.li/kvis6h,"phishtank,phishtank_kaggle",feed_domain
http://trackingservice.monday.com/tracker/link?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJvcmlnaW5hbFVybCI6Imh0dHBzOi8vcXJjb2RldmVsb3Blci5jb20vY29kZS8tem5MeWpSRXNfQVE5SGVRIiwiZW1haWxJZCI6IjliMDIzNDc2LWM4NGMtNGY1NS04NDdhLTIwOThkZDE1ZGY3NyIsImlhdCI6MTc2NzgxODEyNn0.P8NRp56FuPIRosRyX1iQoUA8plmkspFjfvgCHbXr3Ag&r=euc1,"phishtank,phishtank_kaggle",feed_domain
https://ipfs.io/ipfs/bafybeibtgzotlptrvitnfcmauuuuyetgrij5u5jtne3nfwb4w2szpwo2fy/tvsl.html,phishtank_kaggle,feed_domain
https://did.li/k6vish,"phishtank,phishtank_kaggle",feed_domain
https://did.li/0C0aa,"phishtank,phishtank_kaggle",feed_domain
https://ipfs.io/ipfs/bafybeih7c35cd3agnlnf5s63qu7wgrabgva45oqjnoic7em3cetcu5m2va/,"phishtank,phishtank_kaggle",feed_domain
https://ipfs.io/ipfs/bafkreicnwgv5fwyr3n2h6pvpubajl5jymfleckwe4cwn5e4w67jfkoiloq,"phishtank,phishtank_kaggle",feed_domain
https://sgin12-dhl.mdbgo.io/,"phishtank,phishtank_kaggle",feed_domain
https://did.li/Bank-Mizrahitefahot,"phishtank,phishtank_kaggle",feed_domain
https://did.li/-Mizrahitfahot-co-il,"phishtank,phishtank_kaggle",feed_domain
https://ipfs.io/ipfs/bafkreidomrwdob7epmuli4zgpe6qbpv43ey7ucfvdkjrmmtkgebcd2pv3i,"phishtank,phishtank_kaggle",feed_domain
https://ipfs.io/ipfs/bafkreidurzcblohw5tttn4gfdoe2rg7z6qfkptnzlav3u7qslkswxs42jy/,phishtank_kaggle,feed_domain
https://did.li/-Mizrahitefahot-online,"phishtank,phishtank_kaggle",feed_domain
https://ipfs.io/ipfs/bafkreiffddvbp6disumwe2eocy4hbz3dmzh6crxydvogx5l7xvrxtsgp6m,"phishtank,phishtank_kaggle",feed_domain
https://ipfs.io/ipfs/bafybeifaqqecpwzwu45hqlinjrg2l37tkvdkzreopne5m76owfodlvtt2q,phishtank_kaggle,feed_domain
https://did.li/Leumi-Login-co-il,"phishtank,phishtank_kaggle",feed_domain
https://did.li/-Leumi-Bank-il,"phishtank,phishtank_kaggle",feed_domain
https://did.li/H63rl,"phishtank,phishtank_kaggle",feed_domain
https://did.li/0H9aa,"phishtank,phishtank_kaggle",feed_domain
https://did.li/k9u6q,"phishtank,phishtank_kaggle",feed_domain
https://did.li/-mizrahitefahot-com,"phishtank,phishtank_kaggle",feed_domain
https://did.li/-Mizrahi-tefahot-co-il-,"phishtank,phishtank_kaggle",feed_domain
https://did.li/WmpmC,"phishtank,phishtank_kaggle",feed_domain
https://did.li/oJjDN,"phishtank,phishtank_kaggle",feed_domain
https://did.li/x53rl,"phishtank,phishtank_kaggle",feed_domain
https://did.li/SwGx5,"phishtank,phishtank_kaggle",feed_domain
https://did.li/fI9aa,"phishtank,phishtank_kaggle",feed_domain
https://did.li/dI9aa,"phishtank,phishtank_kaggle",feed_domain
https://did.li/aaMgT,"phishtank,phishtank_kaggle",feed_domain
https://did.li/90LgT,"phishtank,phishtank_kaggle",feed_domain
https://ipfs.io/ipfs/bafkreicbfraar7276wutlutlrolpji5uy23yrpqr3jdlpkifhafxremwdu?eta=,phishtank_kaggle,feed_domain
https://ipfs.io/ipfs/bafkreifrn2epr26pgeac2mrskziu35ixajxsn33ga27k4og5q7azq5sphe,"phishtank,phishtank_kaggle",feed_domain
https://ipfs.io/ipfs/bafkreigndhqmidlj2vhc2rrhicd6aujrad4q72kai5d3tm2yjs6asxobji/#x@x.com,"phishtank,phishtank_kaggle",feed_domain
https://ipfs.io/ipfs/bafybeiabhh7uwtdmzmc64acycfbq6v25mqunpxnzaxztnmz57n5jlglmxe/pagt.html,phishtank_kaggle,feed_domain
https://ipfs.io/ipfs/bafkreihlo4h66gnp2mxusunekat54p6olixpb2pdr7ok7ddcgsls3qj7ke#x@x.com,"phishtank,phishtank_kaggle",feed_domain
https://tr.ee/nEWb6A,"phishtank,phishtank_kaggle",feed_domain
https://did.li/BANK-Mizrahitefahot-co-il,"phishtank,phishtank_kaggle",feed_domain
https://did.li/bank-mizrahi-tefahot,"phishtank,phishtank_kaggle",feed_domain
https://did.li/kvesh6-il,"phishtank,phishtank_kaggle",feed_domain
https://ipfs.io/ipns/k51qzi5uqu5djeu098hsl608av8wy4j1w1riadozwyiv64ot10o6sjoz4dy1m5,phishtank_kaggle,feed_domain
https://ipfs.io/ipfs/bafkreiaexrt6mgqvzr6ulotg2y2h37slh2ifpxvsrt2log2ap4mmogu77e,"phishtank,phishtank_kaggle",feed_domain
https://ipfs.io/ipfs/bafkreiekkxocn6xm3h6mx5xeox65p5t7kp5r2stfwnvfmsvygy32nhp37m,phishtank_kaggle,feed_domain
https://did.li/OIdUY,"phishtank,phishtank_kaggle",feed_domain
https://did.li/mizrahi-tfahot-co-il,"phishtank,phishtank_kaggle",feed_domain
https://ipfs.io/ipfs/QmaByUj8DEDnDBvbcWazW6CLBa53Ny9muVrMVLZzoNkAer/#a@b.com,"phishtank,phishtank_kaggle",feed_domain
https://www.5mp.eu/fajlok2/owaweb/owa_www.5mp.eu_.html,"phishtank,phishtank_kaggle",feed_domain
https://ipfs.io/ipfs/bafkreidgey7n7irlfu2y4cio7zm3vfnksgltpsfogusj2cd5a7o7ojz57i,phishtank_kaggle,feed_domain
https://ipfs.io/ipfs/bafkreiggz7nfmviw5oqml27b2r2qpmu5oyfglwf37vdztlixx4ualonluu,"phishtank,phishtank_kaggle",feed_domain
